trackname,artistname,track_id,track_popularity,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
3300,2777,4392,0.6888888888888889,317,5,15,0.4982618771726536,0.8320280296784831,0.8181818181818182,0.7863771865684234,1.0,0.011704002013591758,0.10818882857872597,0.5936863543788188,0.158761047595881,0.733277766201292,0.5964121757615505,0.301307368824853
5082,108,5806,0.7777777777777778,186,5,0,0.19003476245654694,0.9062242374278648,0.18181818181818182,0.8092131165982338,0.0,0.10898565315882207,0.03306233193858918,9.012219959275702e-06,0.1729506202870348,0.23838299645759536,0.4612496890476944,0.4912419281988669
2754,2120,2498,0.8666666666666667,17,1,11,0.709154113557358,0.9742374278647981,0.36363636363636365,0.9005568367174757,0.0,0.05549962245154796,0.10414433347023946,0.0005417515274949158,0.1678829157544799,0.9729110231298188,0.2397838033424546,0.4193314867788487
4700,2050,848,0.4666666666666667,110,2,5,0.6141367323290846,0.4301319043693323,0.36363636363636365,0.7589290736261881,0.0,0.03674804933299774,0.002253390449693249,0.0010386965376782131,0.13950377037217224,0.5176078349656179,0.5260804179198987,0.4276636685936556
5142,3038,2847,0.37777777777777777,73,5,2,0.38818076477404406,0.9165292662819458,0.36363636363636365,0.8681309409978064,1.0,0.013214195821797114,0.001798384749988502,0.0015885947046843374,0.6878294007946162,0.6916024171702438,0.3896458535923472,0.4066001604563726
2747,1429,387,0.6,115,2,3,0.5295480880648898,0.6290189612530915,0.0,0.7632600258732212,1.0,0.0028945381323936398,0.7927196256900666,0.644602851323829,0.08406308278602126,0.21754532194207127,0.2965976164092359,0.4471617990088004
3080,2946,5149,0.7555555555555555,90,5,15,0.7369640787949014,0.7155812036273702,0.6363636363636364,0.62312278530851,1.0,0.0356154039768437,0.025276678854752654,0.003604887983706742,0.01200032433309009,0.9468639299854137,0.528081820032113,0.4061876762081148
3497,1618,1711,0.8111111111111111,45,2,17,0.8180764774044031,0.7320692497938994,0.09090909090909094,0.8364362450081556,0.0,0.010948905109489038,0.026692252142722916,4.338085539716541e-05,0.1739641611935458,0.7436966034590541,0.46291187046292326,0.4331909575203097
4729,573,7388,0.4666666666666667,63,2,10,0.4681344148319815,0.8413025556471558,0.8181818181818182,0.835705045278137,1.0,0.030581424616159078,0.0016467161834202437,0.0,0.30572447903997413,0.5269847884976038,0.5121949840566273,0.39366465443100895
4624,114,6626,0.8777777777777778,278,0,16,0.6118192352259559,0.5352431986809564,0.09090909090909094,0.8118285617863771,0.0,0.007802668009061153,0.021131071368553994,8.83910386965947e-06,0.12632773858752944,0.14044592623463226,0.29923788416743935,0.45769252186682124
570,1618,478,0.8666666666666667,99,2,17,0.6720741599073,0.91962077493817,0.0,0.8585409753079476,1.0,0.01749307827837905,0.0031735130868739136,5.336048879837907e-05,0.07585340144328226,0.7113982079599918,0.4629627535674711,0.5417568116617547
1339,415,6771,0.055555555555555525,234,5,2,0.4646581691772885,0.7701978565539984,0.8181818181818182,0.641402778558974,0.0,0.03725144726906619,0.020018835213720193,0.0006720977596741395,0.07676558825914213,0.8218378828922692,0.4718390284719239,0.3637017986375646
4690,2602,3059,0.26666666666666666,263,2,5,0.6106604866743917,0.7959604286892005,0.5454545454545455,0.825749479723269,1.0,0.0005033979360684615,0.030130072984936446,0.0,0.06338684829319713,0.5238591373202751,0.3328546552386983,0.491763720772913
5084,1618,555,0.7666666666666666,129,2,3,0.8516801853997682,0.8011129431162408,0.36363636363636365,0.8342707688846391,1.0,0.07072741001761894,0.12133343768130708,1.3543788187353467e-06,0.11315170680288658,0.7759949989581164,0.4629627535674711,0.4234295177852896
1886,392,3934,0.7888888888888889,3,3,23,0.6071842410196987,0.41055234954657877,0.4545454545454546,0.7028798020136116,0.0,0.0021394412282909475,0.06713720322758795,0.0,0.04919727560204332,0.5186497186913941,0.6365419842149302,0.6590962057636425
2023,1821,3762,0.7777777777777778,3,3,23,0.9212050984936269,0.5383347073371807,0.7272727272727273,0.8586815906406434,0.0,0.028316133903851,0.1334669230067666,4.195519348269838e-05,0.07798183734695534,0.9770785580329236,0.3153225988828332,0.48255294750931704
3105,240,6974,0.8444444444444444,69,2,17,0.6639629200463498,0.6939406430338005,0.5454545454545455,0.8054727487485235,0.0,0.004656430908633269,0.21840132028498316,0.0,0.15166626125030408,0.47176495103146493,0.3500587982541442,0.3747563764908728
6894,382,6102,0.8222222222222222,263,2,5,0.36964078794901506,0.6485985160758451,0.7272727272727273,0.7341245289386354,1.0,0.054996224515479496,0.19716772096542903,0.0,0.09389442957917782,0.15919983329860388,0.5267079762093219,0.4906376387751693
6910,403,6601,0.8666666666666667,42,2,17,0.7624565469293163,0.8340890354492994,0.4545454545454546,0.8540694077282186,0.0,0.11527812735967785,0.0251755664770405,0.025458248472505107,0.235790156490716,0.9301937903729945,0.598871525814695,0.3442325421197978
7356,3211,1779,0.14444444444444443,51,2,17,0.3267670915411356,0.9536273701566365,0.5454545454545455,0.7567917205692108,1.0,0.061792096652403726,0.013446530662429623,0.00022199592668024903,0.0808197518851861,0.41862888101687856,0.6821275922114929,0.2406433104335828
697,1641,2840,0.7777777777777778,278,0,16,0.5422943221320973,0.6918796372629844,0.5454545454545455,0.8445919343045165,1.0,0.03548955449282658,0.5176939583129845,2.47454175152928e-05,0.12227357496148548,0.5394873932069182,0.7171068997489768,0.41718656868790827
780,1641,8127,0.8555555555555555,42,2,17,0.6048667439165701,0.6465375103050289,0.4545454545454546,0.7986107205129647,1.0,0.01673798137427636,0.19008985452557764,0.0,0.13849022946566125,0.2019170660554282,0.37835545806101456,0.47554071528893493
2678,669,343,0.711111111111111,225,2,3,0.5202780996523754,0.9412613355317395,0.7272727272727273,0.7723156532988357,1.0,0.03699974830103196,0.0010804868682321167,0.00040020366598779444,0.1445714749047272,0.5603250677224422,0.5702186842759901,0.41889219105445413
1552,642,1661,0.0,2,3,13,0.9258400926998841,0.44249793899422923,0.9090909090909092,0.7262781933742055,0.0,0.2637805184998742,0.0027185073871691945,0.001323828920570272,0.711140841644369,0.5478224630131279,0.3108053099346435,0.5977185496228863
2061,642,5428,0.022222222222222254,87,3,13,0.9223638470451911,0.23124484748557306,0.8181818181818182,0.7658473479948253,0.0,0.17694437452806447,0.048734750483974354,0.2556008146639512,0.13139544312008436,0.5249010210460514,0.2840634116556232,0.6814528520192136
5636,642,5601,0.5888888888888889,137,3,13,0.779837775202781,0.2363973619126134,0.4545454545454546,0.6334439507283873,1.0,0.10269317895796629,0.16986737898314513,0.007270875763747464,0.3209275926376389,0.31652427589081067,0.5109624821909134,0.6694619349223603
6655,642,2524,0.4666666666666667,43,3,13,0.8690614136732329,0.3930338004946414,0.0,0.7574947972326902,1.0,0.5469418575383843,0.5035382254332816,0.00019348268839104732,0.08507662369253224,0.7009793707022297,0.2435604604355594,0.7449754262509101
843,2611,6345,0.8111111111111111,54,5,0,0.37311703360370796,0.7021846661170652,0.18181818181818182,0.6150795882783058,1.0,0.0874653913918953,0.26491301403257794,0.5468431771894094,0.2145057974539853,0.5196916024171704,0.6151993486962618,0.36810094314523367
4343,781,5216,0.6888888888888889,277,5,2,0.6384704519119351,0.6455070074196209,0.18181818181818182,0.701501771753192,0.0,0.017996476214447527,0.049644761883383834,0.0009103869653767915,0.055481229222411416,0.6520108355907481,0.5489608539315679,0.9786333159402476
5455,781,2779,0.24444444444444444,206,5,15,0.5758980301274623,0.4249793899422919,0.4545454545454546,0.6266944147589852,1.0,0.01069720614145482,0.5520721667351197,0.0134419551934827,0.07858996189086194,0.5144821837882894,0.2852789524864877,0.6780704811834999
5457,781,5359,0.6,284,5,2,0.5631517960602549,0.5620362737015664,0.4545454545454546,0.7344057596040272,1.0,0.006795872136924216,0.4418596750288625,0.004226069246435857,0.06663017919403227,0.47384871848301735,0.2838372645242995,0.6795719238471581
7203,781,5130,0.28888888888888886,206,5,15,0.39976825028968715,0.9165292662819458,0.36363636363636365,0.7249001631137859,1.0,0.09249937075257993,0.4095037141609705,0.00033604887983706977,0.11821941133544152,0.8030839758282977,0.7650613989461545,0.4497460128241353
2664,2005,7323,0.055555555555555525,65,5,0,0.4889918887601391,0.4651690024732069,0.6363636363636364,0.686765284886664,1.0,0.0055373772967530765,0.20626783495952367,0.04704684317718942,0.08730641368685643,0.8364242550531361,0.7613186639227483,0.32047344942015027
5060,3118,6184,0.7444444444444445,50,3,23,0.8088064889918887,0.6630255564715583,0.8181818181818182,0.6247539231677822,1.0,0.04971054618676063,0.043982468731502716,0.0,0.052339252412227366,0.9395707439049803,0.40864786630181604,0.5529495717382293
1259,587,2744,0.5111111111111111,201,3,13,0.6894553881807647,0.451772464962902,0.09090909090909094,0.6994206648292929,1.0,0.23357664233576644,0.08533743121577722,0.0001099796334012304,0.07636017189653775,0.6968118357991249,0.28063728261607,0.5015272229291744
1907,69,6129,0.4888888888888889,104,3,13,0.6315179606025493,0.9082852431986811,0.6363636363636364,0.8892232409021879,1.0,0.34306569343065696,0.17087850276026678,0.0,0.08568474823643885,0.7061887893311107,0.29264004161107215,0.5061738579857982
2702,1920,1525,0.7333333333333334,11,4,20,0.8794901506373116,0.6485985160758451,0.0,0.8617470048934135,1.0,0.4236093632016109,0.27805762313515914,0.0,0.11416524770939757,0.656178370493853,0.31052827969877206,0.4995184246401591
3083,587,4665,0.5888888888888889,203,4,20,0.7230590961761297,0.4291014014839242,0.09090909090909094,0.5922999043815738,1.0,0.47143216712811487,0.0748217439337123,3.462321792262191e-05,0.4202546014757157,0.5853302771410711,0.30886609828354333,0.5090344362474658
3372,1251,2979,0.8222222222222222,67,4,20,0.7902665121668598,0.7372217642209399,0.6363636363636364,0.8143033916418245,0.0,0.1429650138434433,0.3336694308768485,0.0001079429735234283,0.28646720181626534,0.794748906022088,0.255783712883602,0.4704527220866753
4094,1488,920,0.6444444444444444,203,4,20,0.8563151796060254,0.7928689200329762,0.09090909090909094,0.8511446088081444,1.0,0.27007299270072993,0.010210934575640429,0.0006262729124236477,0.627016946403957,0.8583038132944365,0.30142585766299557,0.5445617045499076
4320,2849,2653,0.033333333333333326,259,4,6,0.8563151796060254,0.8413025556471558,0.5454545454545455,0.790820631081613,0.0,0.056128869871633534,0.018097700037189107,0.0,0.2813994972837104,0.8947697436966036,0.38011375200705577,0.4659978922054914
5308,3097,7959,0.8111111111111111,67,4,20,0.8493626882966396,0.5074196207749382,1.0,0.5985713482198098,0.0,0.24364460105713573,0.3094024602259295,1.6802443991992266e-06,0.10707046136382066,0.7624505105230257,0.3287500848051743,0.4474917864074066
5338,587,5135,0.6222222222222222,2,3,13,0.7566628041714948,0.673330585325639,0.09090909090909094,0.6102424208335677,1.0,0.41731688900075514,0.02547890361017696,0.00039103869653768497,0.70201897348577,0.41862888101687856,0.3074017956082228,0.40409844349068924
5505,2856,569,0.7,67,4,20,0.7555040556199304,0.7815333882934873,0.9090909090909092,0.7341526520051745,0.0,0.1530329725648125,0.028613387319254002,0.001242362525458257,0.31180572447904004,0.8583038132944365,0.32220312535335494,0.545250553244498
6582,2178,6578,0.5,67,4,20,0.8389339513325608,0.909315746084089,0.6363636363636364,0.8729962315090837,1.0,0.2499370752579915,0.08766301590315695,0.0,0.10909754317684264,0.7322358824755159,0.3047219521020376,0.4848339854021825
6735,703,3420,0.6111111111111112,203,4,20,0.7404403244495944,0.44352844187963736,0.4545454545454546,0.6030429157995387,0.0,0.42235086836143976,0.11627781879569898,0.0,0.07676558825914213,0.589497812044176,0.34679662588480065,0.3908432621729258
7044,1943,5700,0.6111111111111112,43,3,13,0.6998841251448435,0.660964550700742,0.18181818181818182,0.6766128578660217,1.0,0.13793103448275865,0.3083913364488079,0.0,0.08456985323927675,0.5571994165451136,0.476198014428187,0.5638391558922344
2829,1635,1725,0.5555555555555556,86,3,13,0.4298957126303592,0.4826875515251443,0.36363636363636365,0.801704257832274,0.0,0.052353385351120066,0.1253779327897936,0.17006109979633405,0.10098921592475475,0.1706605542821421,0.696550125511658,0.44276059207989
6562,2645,7034,0.711111111111111,255,5,7,0.28157589803012745,0.934047815333883,0.7272727272727273,0.8086506552674503,0.0,0.07462874402214952,0.00014317512684039468,0.014358452138492885,0.34626611530041357,0.6530527193165244,0.7706811551595469,0.34359937879872215
2886,2811,7772,0.0888888888888889,86,3,13,0.6152954808806489,0.7021846661170652,0.0,0.8321896619607402,1.0,0.008306065945129615,0.000982407861851331,0.7158859470468433,0.06926538555096085,0.246718066263805,0.4124075623600715,0.38278538238321025
6231,2910,3944,0.12222222222222218,242,5,15,0.4507531865585168,0.41055234954657877,0.4545454545454546,0.5924405197142696,0.0,0.006795872136924216,0.09069638723452184,0.0005712830957230325,0.07179923781723832,0.4644717649510315,0.3884190054049165,0.29682366504629104
3774,1675,6968,0.033333333333333326,29,3,14,0.7427578215527231,0.8330585325638912,0.09090909090909094,0.7669441475898532,1.0,0.034860307072741,0.0012220441970291762,0.0009806517311609086,0.2063974702018974,0.8364242550531361,0.42900676179922664,0.5044971095166304
538,35,131,0.9222222222222222,286,2,17,0.2247972190034762,0.6918796372629844,0.8181818181818182,0.8044603183531132,1.0,0.03095897306821041,0.011120945975049895,0.009826883910386983,0.07443444417416689,0.7624505105230257,0.8552432212397387,0.4611573895521865
844,2611,3939,0.7444444444444445,126,5,2,0.37427578215527235,0.7269167353668591,0.18181818181818182,0.6219416165138647,1.0,0.0938837150767682,0.26491301403257794,0.33910386965376793,0.237817238303738,0.5301104396749323,0.6139272710825664,0.37329824467328154
2709,35,6458,0.7777777777777778,302,5,2,0.31633835457705684,0.8701566364385821,0.36363636363636365,0.8300523089037628,0.0,0.031588220488296,0.005377762920999035,0.005600814663951126,0.26720992459255666,0.28318399666597205,0.39379565345213596,0.5783029160573931
5492,616,2268,0.0,294,5,2,0.6292004634994206,0.6774525968672713,0.6363636363636364,0.7754373136846842,1.0,0.021142713314875397,0.060362673920873064,0.014765784114052959,0.08112381415713939,0.8822671389872891,0.5628349804382732,0.3150286573431477
6325,35,7682,0.8555555555555555,123,5,2,0.7392815758980301,0.752679307502061,0.8181818181818182,0.8173969289611339,1.0,0.3518751573118551,0.15470052232632076,0.00011608961303463672,0.09288088867266686,0.4207126484684309,0.5046077478007193,0.37695697995532795
6808,35,5367,0.8999999999999999,286,2,17,0.4461181923522596,0.8866446826051113,0.36363636363636365,0.8186062208223184,1.0,0.017618927762396167,0.00014721962194888527,0.011608961303462333,0.21045163382794135,0.23525734528026676,0.5450428548813859,0.5382651325002527
7549,3139,3340,0.6888888888888889,10,5,7,0.11935110081112393,0.9515663643858203,0.18181818181818182,0.862309466224197,1.0,0.1933048074502895,5.015173934522221e-05,0.10071283095723017,0.1496391794372821,0.14669722858928946,0.42839051086636964,0.29784250113948774
6930,416,5328,0.8444444444444444,59,2,5,0.8783314020857473,0.6836356141797197,0.4545454545454546,0.815653298835705,0.0,0.02605084319154291,0.04165688404412299,7.372708757638624e-05,0.31890051082461696,0.9437382788080853,0.44609217757072755,0.3024891361961115
7389,416,832,0.9111111111111111,281,1,11,0.574739281575898,0.25906842539159114,0.0,0.7209348107317621,1.0,0.026428391643594257,0.9423659447040673,0.0,0.079704856888024,0.3707022296311732,0.20172889481896922,0.37522454611264533
367,2357,1434,0.8111111111111111,37,5,15,0.3626882966396292,0.582646331409728,0.36363636363636365,0.7883458012261656,1.0,0.006670022652907115,0.15773389365768561,5.040733197569924e-06,0.09186734776615586,0.21337778703896648,0.6394649358872884,0.4807648282931196
2056,2357,2445,0.8,37,5,15,0.5596755504055619,0.7248557295960429,0.4545454545454546,0.7716969458349738,1.0,0.004782280392650384,0.014659879194975578,0.00047556008146640294,0.1354496067461283,0.27380704313398624,0.3441676654831634,0.4784281050267393
3837,1687,2613,0.5444444444444444,206,5,15,0.3256083429895713,0.4146743610882111,1.0,0.7037797401428652,1.0,0.033098414296501386,0.2740131280266726,2.861507128332219e-06,0.11011108408335363,0.4498853927901647,0.3221974716750718,0.6039594362990264
399,1748,1254,0.35555555555555557,24,4,6,0.6141367323290846,0.8866446826051113,0.09090909090909094,0.8390235671297598,1.0,0.22854266297508186,0.0063686642225782575,7.88187372708915e-05,0.874320927592638,0.8551781621171078,0.32225400845790275,0.41347421045358834
1000,11,3897,0.7,67,4,20,0.7497103128621089,0.8464550700741962,0.6363636363636364,0.8783114910849878,1.0,0.024288950415303295,0.030736747251209423,1.2321792260683306e-06,0.3665369334306333,0.7603667430714733,0.3075883669915648,0.5218214479434566
1133,11,1914,0.6888888888888889,290,4,6,0.8679026651216686,0.6558120362737017,0.6363636363636364,0.787277124697677,1.0,0.06367983891266046,0.04580249153032165,0.0,0.21754642017351825,0.3123567409877058,0.41836653927044937,0.488657714383532
1621,1601,2759,0.4888888888888889,174,3,14,0.8018539976825029,0.5218466611706514,0.9090909090909092,0.641571516958209,0.0,0.23105965265542414,0.38523674351005144,0.03645621181262731,0.10301629773777672,0.6040841842050427,0.32726882109500444,0.5405750442904962
2041,244,6945,0.04444444444444445,151,4,6,0.5770567786790266,0.8650041220115416,0.09090909090909094,0.8563473761178918,1.0,0.3241882708280897,0.0489369752393987,0.0,0.22464120651909517,0.34361325276099186,0.44550419502928607,0.4487457385221102
2097,2241,2073,0.6222222222222222,21,4,20,0.7891077636152954,0.570280296784831,0.18181818181818182,0.5993869171494459,1.0,0.2927258998238108,0.004892423507980664,2.077393075367029e-06,0.5145139057812375,0.39987497395290683,0.38931228657364486,0.5171459389894548
2235,1049,3327,0.1111111111111111,203,4,20,0.6558516801853997,0.49093157460840897,0.09090909090909094,0.6348501040553461,1.0,0.1454820035237856,0.13852254189237476,0.0,0.22768182923862812,0.38424671806626387,0.29874036047852726,0.4705909043098417
2506,3145,3029,0.6666666666666667,259,4,6,0.7775202780996524,0.712489694971146,0.6363636363636364,0.7512795995275324,1.0,0.2876919204631262,0.22446806294771293,0.0,0.632084650936512,0.52802667222338,0.4742814174902192,0.4569789241173353
2779,1998,2016,0.711111111111111,203,4,20,0.8644264194669756,0.6321104699093159,0.5454545454545455,0.5802069857697283,0.0,0.09891769443745282,0.10313320969311782,0.0,0.26619638368604565,0.7645342779745781,0.35101992356226963,0.48544033724712143
2921,2849,3053,0.06666666666666665,57,4,6,0.9339513325608343,0.5610057708161583,0.8181818181818182,0.8189999437538669,1.0,0.32041278630757625,0.13245579922964498,0.0,0.29964323360090817,0.6551364867680768,0.321213731653814,0.4086893931737982
2987,1732,4480,0.8111111111111111,117,4,8,0.5608342989571262,0.6980626545754328,0.9090909090909092,0.7419989875696046,0.0,0.4261263528819532,0.2113234538451318,0.0,0.11720587042893053,0.5717857887059804,0.773491033266243,0.4571150439192604
3046,812,1654,0.09999999999999998,0,4,20,0.5457705677867902,0.9299258037922508,0.27272727272727276,0.8396703976601608,1.0,0.5595268059400959,0.10414433347023946,1.1812627291329925e-06,0.3411984107678586,0.43113148572619303,0.671939663945363,0.5194001654061836
3263,19,5626,0.5,117,4,8,0.9154113557358052,0.6537510305028855,1.0,0.8529163620001124,0.0,0.41857538384092624,0.3286138119912404,0.0,0.08000891915997731,0.8499687434882268,0.29923788416743935,0.3332336496400044
3442,1497,6326,0.0888888888888889,117,4,8,0.3603707995365006,0.8402720527617478,0.27272727272727276,0.8348613532819618,0.0,0.5091870123332496,0.5844281276030117,0.0,0.27835887456417746,0.7134819754115441,0.27268821095004414,0.3337822536901872
4903,909,2107,0.5666666666666667,21,4,20,0.8829663962920047,0.8474855729596044,0.6363636363636364,0.7118510602396084,1.0,0.2637805184998742,0.0023039466385493257,0.001272912423625261,0.0421024892564664,0.3884142529693687,0.3499626857233316,0.40583087733337186
5163,3145,1542,0.7333333333333334,203,4,20,0.8122827346465816,0.5393652102225888,0.7272727272727273,0.6604139715394566,0.0,0.4575887238862322,0.03235454529460402,7.3014256619235995e-06,0.8276980458931325,0.8093352781829549,0.36690675953775526,0.534525962789796
6608,812,2099,0.2,0,4,20,0.9316338354577056,0.8887056883759276,0.27272727272727276,0.8967039766016086,0.0,0.2902089101434685,0.03164675865061889,0.0,0.07463715235546908,0.29151906647218173,0.3289366561885163,0.26751047194385263
7586,3145,2178,0.7333333333333334,35,4,6,0.8227114716106604,0.5537922506183017,0.9090909090909092,0.6619044940660329,0.0,0.3619431160332243,0.1991899685196723,0.0,0.3513338198329685,0.6478433006876434,0.35061851240417014,0.3799804894950574
7112,318,4901,0.7,234,5,2,0.7450753186558516,0.5744023083264633,1.0,0.5855784914787108,0.0,0.04228542662975082,0.03366900620486213,0.003177189409368647,0.06581934646882351,0.9551989997916233,0.664363735046021,0.40512965411133367
3935,2884,1975,0.6,47,0,18,0.7578215527230591,0.8268755152514428,0.4545454545454546,0.8023229652961359,1.0,0.03624465139692927,0.0019702757920991854,0.21995926680244404,0.1283548204005514,0.6947280683475725,0.49083538750310957,0.628846673417659
656,1943,1918,0.0,259,4,6,0.7010428736964078,0.5094806265457544,0.0,0.8514258394735361,1.0,0.6149005789076265,0.01546877821667289,0.0,0.3047109381334631,0.7093144405084393,0.441829304145277,0.2098719855135532
905,1988,7456,0.0,24,4,6,0.6801853997682502,0.6784830997526794,0.6363636363636364,0.764356825468249,1.0,0.46136420840674564,0.033567893827149975,0.0,0.3888348333738751,0.4478016253386123,0.31938759356837554,0.4201564552753642
1002,1811,417,0.6888888888888889,50,3,23,0.4600231749710313,0.8217230008244023,0.7272727272727273,0.7277124697677034,0.0,0.04404731940599044,0.5611722807292143,3.5437881873739974e-05,0.3614692288980784,0.5290685559491561,0.3249055835726724,0.2997399286814735
1235,1341,5873,0.4888888888888889,119,2,5,0.3707995365005794,0.843363561417972,0.4545454545454546,0.7508577535294448,0.0,0.08004027183488548,0.0040633020107409545,0.0010488798370672237,0.08831995459336742,0.5665763700770994,0.6944921866166128,0.35418784945149906
1441,1725,7017,0.011111111111111072,78,3,14,0.7728852838933952,0.40127782357790603,0.09090909090909094,0.8010011811687946,1.0,0.05474452554744526,0.005701322529677977,0.002087576374745423,0.16990999756750186,0.6697228589289437,0.3512064949456116,0.3905689601478344
1667,1725,4423,0.033333333333333326,78,3,14,0.9154113557358052,0.6372629843363562,0.5454545454545455,0.8179875133584565,0.0,0.11024414799899322,0.10515545724736108,0.00013340122199594073,0.06673153328468337,0.851010627214003,0.3896345462357811,0.38314424367919453
1729,1806,6915,0.3888888888888889,79,0,18,0.6975666280417149,0.8258450123660346,0.0,0.7331683446763035,1.0,0.0445507173420589,0.005792323669618932,0.2790224032586559,0.07514392280872458,0.1987914148780996,0.5136479793753816,0.9450426611833762
1933,1988,931,0.0,24,4,6,0.5295480880648898,0.8268755152514428,0.6363636363636364,0.8070476404747173,1.0,0.5167379813742765,0.04054464788928919,0.0,0.08264412551690586,0.7655761617003544,0.22183902847192388,0.506972015006177
1966,1725,3376,0.5666666666666667,43,3,13,0.7230590961761297,0.634171475680132,0.7272727272727273,0.8270993869171495,0.0,0.30027686886483773,0.1536893985491991,0.0,0.08294818778885918,0.8853927901646177,0.2523067007395011,0.43016744798058026
2043,1341,6190,0.4222222222222222,119,2,5,0.6987253765932792,0.79080791426216,0.09090909090909094,0.7026829405478373,1.0,0.028693682355902334,0.07097947358065014,0.07026476578411407,0.3006567745074192,0.7311939987497396,0.4683733236843891,0.3451956928394797
2298,1988,3640,0.6333333333333333,57,4,6,0.8331402085747392,0.7104286892003298,0.09090909090909094,0.7840148489791327,1.0,0.2637805184998742,0.04287023257666893,0.0,0.2520068109948918,0.49572827672431763,0.32380311630746966,0.43797577480009986
2393,2205,4620,0.8777777777777778,66,2,17,0.6431054461181924,0.9381698268755152,0.7272727272727273,0.8739805388379549,1.0,0.17442738484772216,0.19413434963406417,0.0,0.29254844725533125,0.5186497186913941,0.5196239173206089,0.4545865154774402
2461,1497,1736,0.09999999999999998,117,4,8,0.36964078794901506,0.7969909315746085,0.09090909090909094,0.7709094999718769,1.0,0.37956204379562053,0.003800409828689344,0.0,0.46383686045568806,0.44050843925817884,0.26658789208258893,0.36114439629836637
2494,1988,2570,0.0,24,4,6,0.5596755504055619,0.8577906018136852,1.0,0.8296304629056752,0.0,0.30531084822552235,0.012940968773868827,0.0,0.10504337955079869,0.6061679516565952,0.3152038716388883,0.405995871032675
2621,1988,7916,0.0,24,4,6,0.6210892236384704,0.7475267930750207,0.8181818181818182,0.8255244951909556,0.0,0.23357664233576644,0.006227106893781226,0.0,0.1121381658963756,0.4144613461137737,0.2996788710735204,0.5226464164399722
2943,1988,2874,0.0,24,4,6,0.8354577056778678,0.882522671063479,0.5454545454545455,0.8540694077282186,0.0,0.20085577649131642,0.10414433347023946,0.0,0.05801508148868889,0.6905605334444677,0.32903842239761194,0.45750071669138137
3064,2438,176,0.35555555555555557,259,4,6,0.6964078794901506,0.529060181368508,0.18181818181818182,0.7054108780021373,1.0,0.19456330229046062,0.0014040464769110583,0.0,0.3239682153571719,0.48114190456345074,0.24189827902033068,0.4282968319147313
3156,763,689,0.7333333333333334,50,3,23,0.7219003476245655,0.9154987633965376,0.4545454545454546,0.838742336464368,1.0,0.03523785552479235,0.17896749297723977,0.12118126272912426,0.07504256871807348,0.7478641383621589,0.4129955449015129,0.6050607692418746
3362,1988,2289,0.6555555555555556,8,4,6,0.6651216685979142,0.7217642209398186,1.0,0.8004949659710895,0.0,0.2499370752579915,1.5773530923052226e-05,0.043890020366598795,0.1445714749047272,0.3394457178578871,0.30677989099708275,0.35105296916474005
3471,2857,4960,0.7,263,2,5,0.862108922363847,0.6970321516900247,0.9090909090909092,0.61221103549131,0.0,0.08431915429146741,0.10818882857872597,9.032586558058164e-06,0.14153085218519423,0.8572619295686602,0.5499954770573736,0.47585214089636957
3551,11,4675,0.5333333333333333,8,4,6,0.5504055619930475,0.7320692497938994,0.36363636363636365,0.7827211879183306,1.0,0.5117040020135919,0.14256703700086124,0.0,0.47701289224033094,0.6061679516565952,0.7649426717022094,0.4778774385553152
3820,1988,4697,0.0,259,4,6,0.8041714947856315,0.48577906018136857,0.18181818181818182,0.6316440744698801,1.0,0.30531084822552235,0.001201821721486751,0.0,0.10605692045730968,0.31756615961658685,0.2992039620977408,0.36590240210201974
3910,1466,312,0.7,134,5,2,0.5724217844727694,0.8196619950535862,0.36363636363636365,0.7941110298666966,1.0,0.039013340045305815,0.01374986779556614,1.782077393069903e-06,0.051933836049622956,0.820795999166493,0.5533707229923789,0.3676059620473243
3925,1341,6266,0.43333333333333335,119,2,5,0.5283893395133256,0.6187139323990107,1.0,0.7242252095168457,1.0,0.03410521016863831,0.08109071135186639,0.0,0.13849022946566125,0.46551364867680767,0.46881996426875333,0.46387978559068777
4038,901,1147,0.9111111111111111,170,1,11,0.7334878331402086,0.9237427864798022,0.9090909090909092,0.8225715732043422,1.0,0.25748804429901845,0.2436794147130238,0.0,0.5175545285007704,0.6353406959783289,0.2819772043691626,0.47740926893354263
4175,2438,464,0.3333333333333333,82,4,20,0.3314020857473928,0.4734130255564716,0.8181818181818182,0.7006299566904775,0.0,0.19708029197080296,0.014760991572687732,5.835030549905529e-06,0.03399416200437849,0.3529902062929777,0.24145163843596643,0.5139017503769076
4194,11,3116,0.0,8,4,6,0.7821552723059096,0.8371805441055236,0.5454545454545455,0.8667810338039259,1.0,0.27007299270072993,0.026995589275859405,0.012118126272912429,0.30572447903997413,0.7436966034590541,0.3100081412967277,0.5082919646006019
4231,718,8040,0.022222222222222254,71,2,5,0.4959443800695249,0.8670651277823579,0.7272727272727273,0.7925080150739636,1.0,0.2990183740246666,0.0015152700923944384,2.8513238289340492e-06,0.23984432011675996,0.4905188580954366,0.5250571021506594,0.36752346519767276
